Date,State,Disaster Type,Severity,Deaths,Injuries,Economic Loss (Crore ₹),Month_Total
2022-12-15,Telangana,Cyclone,7,12,19,143.7,2
2022-12-15,Tripura,Cyclone,9,7,100,135.4,2
2022-12-15,Uttar Pradesh,Cyclone,9,5,35,17.2,2
2022-12-15,Uttarakhand,Earthquake,9,2,31,133.2,2
2022-12-15,West Bengal,Cyclone,3,0,62,32.8,2
2023-01-15,Andhra Pradesh,Forest Fire,4,0,48,149.2,7
2023-01-15,Arunachal Pradesh,Heatwave,8,2,51,12.6,7
2023-01-15,Assam,Drought,7,0,81,117.7,7
2023-01-15,Bihar,Heatwave,7,0,17,58.7,7
2023-01-15,Chhattisgarh,Cyclone,8,5,90,161.8,7
2023-01-15,Goa,Forest Fire,5,0,141,37.0,7
2023-01-15,Gujarat,Earthquake,8,10,87,127.0,7
2023-01-15,Haryana,Heatwave,6,0,44,49.5,7
2023-01-15,Himachal Pradesh,Landslide,8,11,102,35.0,7
2023-01-15,Jharkhand,Heatwave,4,12,14,71.2,7
2023-01-15,Karnataka,Forest Fire,6,16,15,66.3,7
2023-01-15,Kerala,Cyclone,5,3,80,325.0,7
2023-01-15,Madhya Pradesh,Landslide,3,0,57,88.0,7
2023-01-15,Maharashtra,Earthquake,9,3,55,132.3,7
2023-01-15,Manipur,Drought,8,7,40,167.8,7
2023-01-15,Meghalaya,Heatwave,4,3,42,20.0,7
2023-01-15,Mizoram,Earthquake,3,9,102,86.5,7
2023-01-15,Nagaland,Earthquake,8,17,44,218.3,7
2023-01-15,Odisha,Earthquake,7,16,58,82.6,7
2023-01-15,Punjab,Earthquake,4,5,40,121.2,7
2023-01-15,Rajasthan,Flood,5,12,0,30.3,7
2023-01-15,Sikkim,Forest Fire,9,3,0,168.1,7
2023-01-15,Tamil Nadu,Cyclone,9,18,29,226.0,7
2023-01-15,Telangana,Cyclone,7,0,0,26.4,7
2023-01-15,Tripura,Forest Fire,4,9,11,236.2,7
2023-01-15,Uttar Pradesh,Cyclone,5,12,0,105.3,7
2023-01-15,Uttarakhand,Drought,4,17,101,92.0,7
2023-01-15,West Bengal,Heatwave,3,17,0,106.8,7
2023-02-15,Andhra Pradesh,Drought,5,0,42,158.6,7
2023-02-15,Arunachal Pradesh,Drought,8,24,69,31.1,7
2023-02-15,Assam,Landslide,9,31,37,127.6,7
2023-02-15,Bihar,Drought,9,16,80,85.6,7
2023-02-15,Chhattisgarh,Cyclone,3,16,35,29.3,7
2023-02-15,Goa,Cyclone,3,0,0,127.3,7
2023-02-15,Gujarat,Flood,7,6,21,55.6,7
2023-02-15,Haryana,Cyclone,4,15,113,74.9,7
2023-02-15,Himachal Pradesh,Earthquake,8,7,33,84.6,7
2023-02-15,Jharkhand,Landslide,9,28,60,18.9,7
2023-02-15,Karnataka,Drought,8,9,0,63.3,7
2023-02-15,Kerala,Earthquake,7,10,68,27.1,7
2023-02-15,Madhya Pradesh,Heatwave,7,7,81,219.6,7
2023-02-15,Maharashtra,Heatwave,5,2,91,169.9,7
2023-02-15,Manipur,Flood,4,18,0,162.2,7
2023-02-15,Meghalaya,Earthquake,8,10,87,101.9,7
2023-02-15,Mizoram,Flood,5,0,0,3.5,7
2023-02-15,Nagaland,Drought,9,12,131,25.3,7
2023-02-15,Odisha,Drought,5,8,101,11.4,7
2023-02-15,Punjab,Drought,6,14,41,53.4,7
2023-02-15,Rajasthan,Cyclone,6,0,82,200.6,7
2023-02-15,Sikkim,Flood,8,4,37,83.3,7
2023-02-15,Tamil Nadu,Drought,7,29,80,196.6,7
2023-02-15,Telangana,Flood,9,7,108,78.0,7
2023-02-15,Tripura,Drought,6,16,9,23.8,7
2023-02-15,Uttar Pradesh,Drought,7,5,51,5.9,7
2023-02-15,Uttarakhand,Cyclone,4,25,46,107.4,7
2023-02-15,West Bengal,Forest Fire,4,4,0,87.3,7
2023-03-15,Andhra Pradesh,Flood,4,27,16,127.0,8
2023-03-15,Arunachal Pradesh,Forest Fire,7,14,49,42.3,8
2023-03-15,Assam,Heatwave,3,14,4,166.0,8
2023-03-15,Bihar,Drought,3,10,28,140.2,8
2023-03-15,Chhattisgarh,Flood,6,6,103,251.7,8
2023-03-15,Goa,Earthquake,3,13,19,121.2,8
2023-03-15,Gujarat,Forest Fire,9,13,86,143.7,8
2023-03-15,Haryana,Earthquake,9,5,50,127.8,8
2023-03-15,Himachal Pradesh,Landslide,8,14,41,61.3,8
2023-03-15,Jharkhand,Forest Fire,5,0,33,129.8,8
2023-03-15,Karnataka,Earthquake,5,7,117,144.2,8
2023-03-15,Kerala,Forest Fire,8,12,10,68.6,8
2023-03-15,Madhya Pradesh,Landslide,6,21,94,69.9,8
2023-03-15,Maharashtra,Heatwave,3,17,79,16.3,8
2023-03-15,Manipur,Flood,4,16,55,31.2,8
2023-03-15,Meghalaya,Heatwave,3,1,70,19.0,8
2023-03-15,Mizoram,Forest Fire,7,7,70,172.8,8
2023-03-15,Nagaland,Earthquake,4,0,86,78.3,8
2023-03-15,Odisha,Flood,7,15,38,121.1,8
2023-03-15,Punjab,Earthquake,4,6,27,162.4,8
2023-03-15,Rajasthan,Heatwave,6,16,102,92.5,8
2023-03-15,Sikkim,Earthquake,5,5,15,203.3,8
2023-03-15,Tamil Nadu,Landslide,4,2,0,80.4,8
2023-03-15,Telangana,Drought,6,25,68,188.8,8
2023-03-15,Tripura,Earthquake,3,16,35,23.9,8
2023-03-15,Uttar Pradesh,Earthquake,9,17,27,134.5,8
2023-03-15,Uttarakhand,Landslide,4,19,86,99.7,8
2023-03-15,West Bengal,Earthquake,6,3,58,221.2,8
2023-04-15,Andhra Pradesh,Heatwave,7,4,0,123.8,2
2023-04-15,Arunachal Pradesh,Heatwave,3,3,29,103.7,2
2023-04-15,Assam,Heatwave,4,9,91,85.8,2
2023-04-15,Bihar,Forest Fire,4,9,0,153.6,2
2023-04-15,Chhattisgarh,Landslide,5,0,106,139.8,2
2023-04-15,Goa,Landslide,3,28,0,110.0,2
2023-04-15,Gujarat,Forest Fire,8,11,21,153.8,2
2023-04-15,Haryana,Forest Fire,4,7,0,147.0,2
2023-04-15,Himachal Pradesh,Forest Fire,5,1,0,93.4,2
2023-04-15,Jharkhand,Forest Fire,3,9,39,126.6,2
2023-04-15,Karnataka,Earthquake,6,13,0,226.9,2
2023-04-15,Kerala,Cyclone,3,7,5,148.1,2
2023-04-15,Madhya Pradesh,Cyclone,8,20,12,31.5,2
2023-04-15,Maharashtra,Heatwave,6,12,57,141.5,2
2023-04-15,Manipur,Cyclone,9,3,141,199.6,2
2023-04-15,Meghalaya,Earthquake,3,8,111,35.5,2
2023-04-15,Mizoram,Cyclone,8,2,60,97.4,2
2023-04-15,Nagaland,Forest Fire,6,24,107,76.4,2
2023-04-15,Odisha,Forest Fire,8,13,43,138.1,2
2023-04-15,Punjab,Landslide,7,0,72,222.2,2
2023-04-15,Rajasthan,Drought,6,0,0,41.8,2
2023-04-15,Sikkim,Drought,7,24,50,82.5,2
2023-04-15,Tamil Nadu,Drought,4,8,0,159.2,2
2023-04-15,Telangana,Cyclone,4,17,65,19.6,2
2023-04-15,Tripura,Earthquake,4,23,18,156.3,2
2023-04-15,Uttar Pradesh,Cyclone,8,1,115,101.4,2
2023-04-15,Uttarakhand,Heatwave,6,3,75,146.0,2
2023-04-15,West Bengal,Forest Fire,3,0,0,81.7,2
2023-05-15,Andhra Pradesh,Earthquake,9,0,29,132.7,4
2023-05-15,Arunachal Pradesh,Drought,3,6,41,56.6,4
2023-05-15,Assam,Cyclone,4,3,83,171.9,4
2023-05-15,Bihar,Earthquake,6,0,62,222.7,4
2023-05-15,Chhattisgarh,Forest Fire,4,16,0,98.9,4
2023-05-15,Goa,Earthquake,3,13,0,191.8,4
2023-05-15,Gujarat,Heatwave,8,17,113,35.8,4
2023-05-15,Haryana,Cyclone,5,13,72,14.3,4
2023-05-15,Himachal Pradesh,Flood,4,8,0,120.4,4
2023-05-15,Jharkhand,Drought,6,5,64,75.7,4
2023-05-15,Karnataka,Drought,7,1,30,173.4,4
2023-05-15,Kerala,Earthquake,7,12,4,197.1,4
2023-05-15,Madhya Pradesh,Drought,9,5,22,172.1,4
2023-05-15,Maharashtra,Heatwave,5,0,94,81.6,4
2023-05-15,Manipur,Earthquake,5,7,46,177.9,4
2023-05-15,Meghalaya,Earthquake,3,16,90,150.3,4
2023-05-15,Mizoram,Cyclone,8,32,91,95.8,4
2023-05-15,Nagaland,Flood,3,5,80,105.7,4
2023-05-15,Odisha,Cyclone,8,4,0,13.5,4
2023-05-15,Punjab,Cyclone,7,9,66,43.1,4
2023-05-15,Rajasthan,Flood,7,27,0,216.0,4
2023-05-15,Sikkim,Drought,5,0,56,32.7,4
2023-05-15,Tamil Nadu,Cyclone,5,8,14,136.4,4
2023-05-15,Telangana,Drought,9,0,7,114.8,4
2023-05-15,Tripura,Landslide,7,13,37,229.1,4
2023-05-15,Uttar Pradesh,Landslide,6,9,39,208.9,4
2023-05-15,Uttarakhand,Cyclone,7,6,6,131.3,4
2023-05-15,West Bengal,Landslide,4,23,88,173.0,4
2023-06-15,Andhra Pradesh,Heatwave,4,17,3,131.2,6
2023-06-15,Arunachal Pradesh,Cyclone,6,16,72,77.3,6
2023-06-15,Assam,Heatwave,3,14,77,51.3,6
2023-06-15,Bihar,Landslide,4,16,84,182.3,6
2023-06-15,Chhattisgarh,Forest Fire,7,13,63,50.5,6
2023-06-15,Goa,Forest Fire,9,0,145,211.6,6
2023-06-15,Gujarat,Heatwave,4,5,82,56.6,6
2023-06-15,Haryana,Cyclone,5,27,48,52.3,6
2023-06-15,Himachal Pradesh,Cyclone,7,2,9,99.4,6
2023-06-15,Jharkhand,Forest Fire,8,2,15,91.2,6
2023-06-15,Karnataka,Forest Fire,7,25,24,190.8,6
2023-06-15,Kerala,Forest Fire,3,11,119,101.5,6
2023-06-15,Madhya Pradesh,Flood,6,16,34,229.1,6
2023-06-15,Maharashtra,Heatwave,8,0,8,54.4,6
2023-06-15,Manipur,Earthquake,5,10,38,66.5,6
2023-06-15,Meghalaya,Heatwave,6,0,59,98.4,6
2023-06-15,Mizoram,Flood,7,8,55,137.4,6
2023-06-15,Nagaland,Flood,8,16,44,50.5,6
2023-06-15,Odisha,Flood,9,21,37,160.1,6
2023-06-15,Punjab,Flood,9,1,66,171.5,6
2023-06-15,Rajasthan,Drought,3,19,85,40.2,6
2023-06-15,Sikkim,Forest Fire,5,6,51,11.4,6
2023-06-15,Tamil Nadu,Heatwave,6,9,35,46.4,6
2023-06-15,Telangana,Landslide,9,2,73,103.2,6
2023-06-15,Tripura,Cyclone,6,15,45,40.7,6
2023-06-15,Uttar Pradesh,Heatwave,3,18,47,198.2,6
2023-06-15,Uttarakhand,Earthquake,7,8,82,62.6,6
2023-06-15,West Bengal,Drought,9,0,62,38.1,6
2023-07-15,Andhra Pradesh,Forest Fire,7,12,56,81.6,5
2023-07-15,Arunachal Pradesh,Landslide,9,6,58,111.7,5
2023-07-15,Assam,Drought,5,8,49,124.1,5
2023-07-15,Bihar,Heatwave,9,20,30,86.2,5
2023-07-15,Chhattisgarh,Flood,3,14,15,58.0,5
2023-07-15,Goa,Forest Fire,8,10,48,19.4,5
2023-07-15,Gujarat,Flood,8,11,0,63.1,5
2023-07-15,Haryana,Drought,7,5,0,184.0,5
2023-07-15,Himachal Pradesh,Drought,4,6,36,170.3,5
2023-07-15,Jharkhand,Earthquake,5,20,63,46.6,5
2023-07-15,Karnataka,Drought,9,5,74,22.2,5
2023-07-15,Kerala,Cyclone,3,16,38,84.8,5
2023-07-15,Madhya Pradesh,Earthquake,7,17,40,181.8,5
2023-07-15,Maharashtra,Heatwave,8,8,74,43.4,5
2023-07-15,Manipur,Forest Fire,3,7,65,107.2,5
2023-07-15,Meghalaya,Landslide,7,0,97,28.3,5
2023-07-15,Mizoram,Cyclone,7,23,33,43.2,5
2023-07-15,Nagaland,Forest Fire,9,13,62,50.8,5
2023-07-15,Odisha,Forest Fire,7,11,22,271.8,5
2023-07-15,Punjab,Flood,4,16,57,98.2,5
2023-07-15,Rajasthan,Forest Fire,8,6,72,67.7,5
2023-07-15,Sikkim,Drought,5,1,67,85.2,5
2023-07-15,Tamil Nadu,Landslide,5,0,71,61.3,5
2023-07-15,Telangana,Landslide,9,10,67,112.4,5
2023-07-15,Tripura,Drought,4,10,73,11.0,5
2023-07-15,Uttar Pradesh,Drought,7,4,97,186.5,5
2023-07-15,Uttarakhand,Cyclone,6,11,0,134.5,5
2023-07-15,West Bengal,Heatwave,6,12,21,106.2,5
2023-08-15,Andhra Pradesh,Earthquake,8,14,58,151.1,5
2023-08-15,Arunachal Pradesh,Forest Fire,5,13,112,22.3,5
2023-08-15,Assam,Heatwave,7,0,100,38.2,5
2023-08-15,Bihar,Flood,6,0,15,103.2,5
2023-08-15,Chhattisgarh,Drought,3,16,0,106.0,5
2023-08-15,Goa,Drought,3,17,42,125.0,5
2023-08-15,Gujarat,Drought,3,8,73,86.9,5
2023-08-15,Haryana,Flood,5,6,8,126.0,5
2023-08-15,Himachal Pradesh,Cyclone,6,14,71,48.3,5
2023-08-15,Jharkhand,Earthquake,3,8,21,157.1,5
2023-08-15,Karnataka,Landslide,7,1,23,15.7,5
2023-08-15,Kerala,Landslide,3,12,108,79.2,5
2023-08-15,Madhya Pradesh,Landslide,5,8,54,26.7,5
2023-08-15,Maharashtra,Cyclone,6,14,55,35.3,5
2023-08-15,Manipur,Heatwave,6,15,74,105.1,5
2023-08-15,Meghalaya,Cyclone,5,6,21,80.9,5
2023-08-15,Mizoram,Forest Fire,4,4,59,83.2,5
2023-08-15,Nagaland,Flood,6,2,3,155.0,5
2023-08-15,Odisha,Heatwave,4,19,67,74.7,5
2023-08-15,Punjab,Drought,4,6,1,180.1,5
2023-08-15,Rajasthan,Earthquake,9,12,35,54.1,5
2023-08-15,Sikkim,Landslide,9,0,95,109.2,5
2023-08-15,Tamil Nadu,Drought,4,21,25,195.5,5
2023-08-15,Telangana,Earthquake,9,7,98,74.2,5
2023-08-15,Tripura,Heatwave,4,7,33,39.5,5
2023-08-15,Uttar Pradesh,Earthquake,5,0,103,106.1,5
2023-08-15,Uttarakhand,Forest Fire,5,0,15,188.3,5
2023-08-15,West Bengal,Cyclone,6,5,1,63.7,5
2023-09-15,Andhra Pradesh,Drought,3,6,10,90.9,2
2023-09-15,Arunachal Pradesh,Earthquake,4,10,96,162.6,2
2023-09-15,Assam,Cyclone,8,9,121,66.0,2
2023-09-15,Bihar,Landslide,9,9,145,106.8,2
2023-09-15,Chhattisgarh,Landslide,8,10,0,7.6,2
2023-09-15,Goa,Landslide,9,6,118,32.9,2
2023-09-15,Gujarat,Forest Fire,5,18,106,240.6,2
2023-09-15,Haryana,Cyclone,4,0,71,41.2,2
2023-09-15,Himachal Pradesh,Drought,9,12,36,2.9,2
2023-09-15,Jharkhand,Flood,7,14,98,87.0,2
2023-09-15,Karnataka,Landslide,7,16,135,27.3,2
2023-09-15,Kerala,Forest Fire,4,0,43,137.8,2
2023-09-15,Madhya Pradesh,Earthquake,9,1,12,135.2,2
2023-09-15,Maharashtra,Cyclone,6,14,5,69.5,2
2023-09-15,Manipur,Drought,3,10,47,25.4,2
2023-09-15,Meghalaya,Earthquake,4,13,45,104.6,2
2023-09-15,Mizoram,Drought,8,0,36,83.1,2
2023-09-15,Nagaland,Drought,8,12,13,223.1,2
2023-09-15,Odisha,Heatwave,4,7,3,110.0,2
2023-09-15,Punjab,Cyclone,3,15,43,131.6,2
2023-09-15,Rajasthan,Forest Fire,9,21,25,58.2,2
2023-09-15,Sikkim,Earthquake,7,4,28,42.3,2
2023-09-15,Tamil Nadu,Forest Fire,3,0,48,130.9,2
2023-09-15,Telangana,Drought,7,26,63,39.4,2
2023-09-15,Tripura,Drought,9,8,49,109.1,2
2023-09-15,Uttar Pradesh,Flood,9,9,34,79.0,2
2023-09-15,Uttarakhand,Landslide,9,2,101,62.7,2
2023-09-15,West Bengal,Earthquake,5,8,71,60.1,2
2023-10-15,Andhra Pradesh,Earthquake,7,10,63,152.4,4
2023-10-15,Arunachal Pradesh,Drought,3,15,31,226.0,4
2023-10-15,Assam,Drought,7,0,38,21.7,4
2023-10-15,Bihar,Drought,9,13,26,135.3,4
2023-10-15,Chhattisgarh,Cyclone,8,10,32,2.8,4
2023-10-15,Goa,Heatwave,3,9,41,163.2,4
2023-10-15,Gujarat,Forest Fire,9,9,38,46.4,4
2023-10-15,Haryana,Drought,8,5,96,146.7,4
2023-10-15,Himachal Pradesh,Flood,3,0,60,88.0,4
2023-10-15,Jharkhand,Flood,4,0,92,244.6,4
2023-10-15,Karnataka,Landslide,6,5,34,1.5,4
2023-10-15,Kerala,Flood,4,0,53,60.9,4
2023-10-15,Madhya Pradesh,Landslide,9,15,17,74.0,4
2023-10-15,Maharashtra,Landslide,4,12,0,24.9,4
2023-10-15,Manipur,Earthquake,9,14,63,42.5,4
2023-10-15,Meghalaya,Landslide,3,17,0,268.4,4
2023-10-15,Mizoram,Landslide,3,21,41,28.0,4
2023-10-15,Nagaland,Flood,4,9,0,225.2,4
2023-10-15,Odisha,Heatwave,5,16,43,185.4,4
2023-10-15,Punjab,Cyclone,5,9,28,200.7,4
2023-10-15,Rajasthan,Drought,4,10,23,81.5,4
2023-10-15,Sikkim,Landslide,8,19,25,32.1,4
2023-10-15,Tamil Nadu,Landslide,8,14,22,3.6,4
2023-10-15,Telangana,Drought,8,8,11,39.9,4
2023-10-15,Tripura,Heatwave,9,3,42,224.8,4
2023-10-15,Uttar Pradesh,Forest Fire,4,7,122,161.5,4
2023-10-15,Uttarakhand,Drought,4,0,56,58.8,4
2023-10-15,West Bengal,Forest Fire,3,0,33,51.2,4
2023-11-15,Andhra Pradesh,Earthquake,4,7,27,75.7,6
2023-11-15,Arunachal Pradesh,Drought,4,19,72,27.5,6
2023-11-15,Assam,Forest Fire,4,23,12,114.4,6
2023-11-15,Bihar,Landslide,9,1,29,4.8,6
2023-11-15,Chhattisgarh,Cyclone,7,18,5,215.7,6
2023-11-15,Goa,Heatwave,8,16,19,0.1,6
2023-11-15,Gujarat,Earthquake,9,23,112,143.5,6
2023-11-15,Haryana,Cyclone,9,10,0,223.6,6
2023-11-15,Himachal Pradesh,Landslide,6,20,92,119.4,6
2023-11-15,Jharkhand,Earthquake,8,3,77,59.5,6
2023-11-15,Karnataka,Landslide,8,0,102,15.1,6
2023-11-15,Kerala,Landslide,9,9,26,111.3,6
2023-11-15,Madhya Pradesh,Flood,6,3,60,118.8,6
2023-11-15,Maharashtra,Cyclone,6,0,3,205.8,6
2023-11-15,Manipur,Flood,3,10,15,3.7,6
2023-11-15,Meghalaya,Landslide,5,3,43,143.6,6
2023-11-15,Mizoram,Drought,7,11,132,164.7,6
2023-11-15,Nagaland,Drought,8,14,0,65.7,6
2023-11-15,Odisha,Drought,8,15,0,139.8,6
2023-11-15,Punjab,Flood,5,4,122,97.5,6
2023-11-15,Rajasthan,Drought,3,14,52,54.9,6
2023-11-15,Sikkim,Cyclone,7,13,50,22.5,6
2023-11-15,Tamil Nadu,Landslide,4,0,60,15.5,6
2023-11-15,Telangana,Cyclone,6,9,76,160.0,6
2023-11-15,Tripura,Flood,9,0,47,116.3,6
2023-11-15,Uttar Pradesh,Heatwave,6,15,87,30.8,6
2023-11-15,Uttarakhand,Heatwave,5,20,60,9.2,6
2023-11-15,West Bengal,Flood,8,11,83,48.7,6
2023-12-15,Andhra Pradesh,Heatwave,4,15,6,87.0,7
2023-12-15,Arunachal Pradesh,Cyclone,8,23,59,253.0,7
2023-12-15,Assam,Drought,5,17,24,176.1,7
2023-12-15,Bihar,Landslide,6,20,38,173.5,7
2023-12-15,Chhattisgarh,Flood,7,3,58,100.1,7
2023-12-15,Goa,Landslide,6,20,26,61.5,7
2023-12-15,Gujarat,Earthquake,9,11,50,55.9,7
2023-12-15,Haryana,Cyclone,7,13,0,23.9,7
2023-12-15,Himachal Pradesh,Heatwave,6,1,0,56.7,7
2023-12-15,Jharkhand,Flood,4,23,0,57.4,7
2023-12-15,Karnataka,Cyclone,9,3,0,49.6,7
2023-12-15,Kerala,Forest Fire,3,0,4,129.2,7
2023-12-15,Madhya Pradesh,Landslide,5,10,89,98.3,7
2023-12-15,Maharashtra,Flood,4,1,31,149.1,7
2023-12-15,Manipur,Forest Fire,7,7,53,112.3,7
2023-12-15,Meghalaya,Cyclone,4,11,66,109.3,7
2023-12-15,Mizoram,Cyclone,6,4,33,79.2,7
2023-12-15,Nagaland,Landslide,3,13,32,318.2,7
2023-12-15,Odisha,Cyclone,5,13,49,61.0,7
2023-12-15,Punjab,Drought,5,7,53,265.8,7
2023-12-15,Rajasthan,Drought,5,13,6,85.3,7
2023-12-15,Sikkim,Heatwave,9,8,0,31.2,7
2023-12-15,Tamil Nadu,Earthquake,9,1,110,33.4,7
2023-12-15,Telangana,Landslide,4,23,44,147.9,7
2023-12-15,Tripura,Drought,9,4,45,53.6,7
2023-12-15,Uttar Pradesh,Heatwave,8,0,80,82.3,7
2023-12-15,Uttarakhand,Cyclone,5,8,102,125.6,7
2023-12-15,West Bengal,Forest Fire,7,4,70,88.4,7
2024-01-15,Andhra Pradesh,Cyclone,6,8,44,92.6,8
2024-01-15,Arunachal Pradesh,Flood,7,27,32,153.4,8
2024-01-15,Assam,Forest Fire,6,27,65,34.6,8
2024-01-15,Bihar,Earthquake,6,14,43,38.1,8
2024-01-15,Chhattisgarh,Drought,4,11,0,1.8,8
2024-01-15,Goa,Flood,6,26,44,55.6,8
2024-01-15,Gujarat,Cyclone,4,6,20,135.9,8
2024-01-15,Haryana,Heatwave,7,11,117,68.6,8
2024-01-15,Himachal Pradesh,Forest Fire,6,18,95,140.1,8
2024-01-15,Jharkhand,Flood,4,0,87,16.2,8
2024-01-15,Karnataka,Drought,6,0,0,45.0,8
2024-01-15,Kerala,Earthquake,4,15,0,59.3,8
2024-01-15,Madhya Pradesh,Earthquake,9,0,89,88.2,8
2024-01-15,Maharashtra,Landslide,7,0,0,190.9,8
2024-01-15,Manipur,Cyclone,7,20,8,30.2,8
2024-01-15,Meghalaya,Cyclone,7,0,71,48.9,8
2024-01-15,Mizoram,Drought,8,0,91,179.0,8
2024-01-15,Nagaland,Flood,5,0,69,22.4,8
2024-01-15,Odisha,Forest Fire,4,1,109,158.4,8
2024-01-15,Punjab,Earthquake,5,13,62,98.8,8
2024-01-15,Rajasthan,Earthquake,8,14,1,183.6,8
2024-01-15,Sikkim,Flood,3,18,51,170.6,8
2024-01-15,Tamil Nadu,Flood,8,10,65,73.1,8
2024-01-15,Telangana,Heatwave,4,7,7,126.1,8
2024-01-15,Tripura,Cyclone,8,0,55,59.6,8
2024-01-15,Uttar Pradesh,Landslide,7,9,83,243.6,8
2024-01-15,Uttarakhand,Heatwave,5,18,71,16.8,8
2024-01-15,West Bengal,Cyclone,9,12,111,71.2,8
2024-02-15,Andhra Pradesh,Flood,4,4,59,135.4,6
2024-02-15,Arunachal Pradesh,Heatwave,9,19,67,142.9,6
2024-02-15,Assam,Flood,6,8,79,181.2,6
2024-02-15,Bihar,Earthquake,7,11,40,133.2,6
2024-02-15,Chhattisgarh,Landslide,5,8,74,119.0,6
2024-02-15,Goa,Heatwave,8,0,0,81.2,6
2024-02-15,Gujarat,Drought,4,8,44,102.9,6
2024-02-15,Haryana,Cyclone,9,5,104,177.2,6
2024-02-15,Himachal Pradesh,Earthquake,6,15,83,112.9,6
2024-02-15,Jharkhand,Flood,3,13,97,16.7,6
2024-02-15,Karnataka,Heatwave,3,11,92,13.2,6
2024-02-15,Kerala,Earthquake,6,11,16,40.9,6
2024-02-15,Madhya Pradesh,Forest Fire,5,9,46,109.1,6
2024-02-15,Maharashtra,Drought,3,5,32,118.3,6
2024-02-15,Manipur,Earthquake,9,10,69,170.0,6
2024-02-15,Meghalaya,Heatwave,7,1,44,221.5,6
2024-02-15,Mizoram,Heatwave,8,3,43,187.0,6
2024-02-15,Nagaland,Drought,8,4,72,0.5,6
2024-02-15,Odisha,Cyclone,9,0,66,123.6,6
2024-02-15,Punjab,Landslide,6,19,0,65.2,6
2024-02-15,Rajasthan,Heatwave,7,0,132,49.7,6
2024-02-15,Sikkim,Earthquake,5,16,40,19.6,6
2024-02-15,Tamil Nadu,Heatwave,4,0,34,259.3,6
2024-02-15,Telangana,Forest Fire,7,3,14,57.6,6
2024-02-15,Tripura,Landslide,6,8,31,71.4,6
2024-02-15,Uttar Pradesh,Forest Fire,9,12,121,45.0,6
2024-02-15,Uttarakhand,Heatwave,4,11,73,83.5,6
2024-02-15,West Bengal,Forest Fire,3,10,126,79.3,6
2024-03-15,Andhra Pradesh,Cyclone,4,18,0,203.7,8
2024-03-15,Arunachal Pradesh,Landslide,8,2,26,24.8,8
2024-03-15,Assam,Cyclone,4,4,50,190.0,8
2024-03-15,Bihar,Forest Fire,6,6,5,47.7,8
2024-03-15,Chhattisgarh,Cyclone,5,20,76,8.7,8
2024-03-15,Goa,Heatwave,6,1,0,117.0,8
2024-03-15,Gujarat,Landslide,5,3,80,122.8,8
2024-03-15,Haryana,Heatwave,8,8,0,93.6,8
2024-03-15,Himachal Pradesh,Landslide,9,13,57,192.8,8
2024-03-15,Jharkhand,Flood,5,0,26,55.5,8
2024-03-15,Karnataka,Heatwave,9,15,36,41.3,8
2024-03-15,Kerala,Cyclone,5,26,38,236.5,8
2024-03-15,Madhya Pradesh,Heatwave,4,2,82,123.6,8
2024-03-15,Maharashtra,Drought,5,0,46,16.2,8
2024-03-15,Manipur,Heatwave,8,15,43,226.2,8
2024-03-15,Meghalaya,Landslide,6,4,41,113.5,8
2024-03-15,Mizoram,Forest Fire,6,4,24,109.5,8
2024-03-15,Nagaland,Cyclone,6,7,57,212.4,8
2024-03-15,Odisha,Cyclone,5,4,52,91.5,8
2024-03-15,Punjab,Drought,5,12,58,154.3,8
2024-03-15,Rajasthan,Earthquake,9,28,88,4.2,8
2024-03-15,Sikkim,Forest Fire,9,7,59,79.0,8
2024-03-15,Tamil Nadu,Heatwave,8,8,127,40.2,8
2024-03-15,Telangana,Landslide,5,15,74,125.9,8
2024-03-15,Tripura,Landslide,9,27,0,127.0,8
2024-03-15,Uttar Pradesh,Heatwave,4,0,88,45.8,8
2024-03-15,Uttarakhand,Heatwave,7,29,68,89.2,8
2024-03-15,West Bengal,Drought,5,0,71,30.1,8
2024-04-15,Andhra Pradesh,Landslide,7,1,70,167.6,6
2024-04-15,Arunachal Pradesh,Cyclone,8,13,67,100.6,6
2024-04-15,Assam,Flood,5,3,43,105.8,6
2024-04-15,Bihar,Landslide,9,8,57,60.3,6
2024-04-15,Chhattisgarh,Cyclone,3,13,60,31.9,6
2024-04-15,Goa,Earthquake,7,10,80,179.6,6
2024-04-15,Gujarat,Earthquake,4,23,61,149.5,6
2024-04-15,Haryana,Drought,8,10,0,58.6,6
2024-04-15,Himachal Pradesh,Forest Fire,8,20,57,126.5,6
2024-04-15,Jharkhand,Landslide,3,23,0,35.4,6
2024-04-15,Karnataka,Flood,5,0,27,24.4,6
2024-04-15,Kerala,Heatwave,7,19,83,69.6,6
2024-04-15,Madhya Pradesh,Forest Fire,7,7,53,143.4,6
2024-04-15,Maharashtra,Earthquake,9,17,60,179.9,6
2024-04-15,Manipur,Earthquake,9,11,21,111.4,6
2024-04-15,Meghalaya,Flood,6,17,51,95.4,6
2024-04-15,Mizoram,Landslide,9,3,106,198.6,6
2024-04-15,Nagaland,Forest Fire,9,9,26,134.8,6
2024-04-15,Odisha,Heatwave,4,11,43,119.7,6
2024-04-15,Punjab,Forest Fire,6,12,102,259.3,6
2024-04-15,Rajasthan,Drought,7,12,74,123.6,6
2024-04-15,Sikkim,Cyclone,4,2,70,160.8,6
